concept_id,concept_code,concept_name,vocabulary_id
45769889,87451000119102,Heel AND/OR midfoot ulcer due to type 2 diabetes mellitus,SNOMED
37016349,368051000119109,Hyperglycemia due to type 2 diabetes mellitus,SNOMED
45770880,137931000119102,Hyperlipidemia due to type 2 diabetes mellitus,SNOMED
4215719,395204000,Hyperosmolar non-ketotic state due to type 2 diabetes mellitus,SNOMED
45757392,127991000119101,Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus,SNOMED
45771064,71421000119105,Hypertension in chronic kidney disease due to type 2 diabetes mellitus,SNOMED
45757447,140131000119102,Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus,SNOMED
45757446,140121000119100,Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus,SNOMED
45757445,140111000119107,Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus,SNOMED
45757444,140101000119109,Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus,SNOMED
45757363,120731000119103,Hypoglycemia due to type 2 diabetes mellitus,SNOMED
45772060,119831000119106,Hypoglycemia unawareness due to type 2 diabetes mellitus,SNOMED
36714116,719216001,Hypoglycemic coma due to type 2 diabetes mellitus,SNOMED
4227824,421164006,Hypoglycemic coma in type 2 diabetes mellitus,SNOMED
45769875,84361000119102,Insulin reactive hypoglycemia due to type 2 diabetes mellitus,SNOMED
4130162,237599002,Insulin treated type 2 diabetes mellitus,SNOMED
765375,140411000119101,Ischemic ankle ulcer due to diabetes mellitus type 2,SNOMED
45771072,140521000119107,Ischemic ulcer of foot due to type 2 diabetes mellitus,SNOMED
761062,140401000119104,Ischemic heel and/or midfoot ulcer due to type 2 diabetes mellitus,SNOMED
443734,421750000,Ketoacidosis due to type 2 diabetes mellitus,SNOMED
4228443,421847006,Ketoacidotic coma due to type 2 diabetes mellitus,SNOMED
4140466,427027005,Lumbosacral radiculoplexus neuropathy due to type 2 diabetes mellitus,SNOMED
45770830,97331000119101,Macular edema and retinopathy due to type 2 diabetes mellitus,SNOMED
45769905,90781000119102,Microalbuminuria due to type 2 diabetes mellitus,SNOMED
45757435,138911000119106,Mild nonproliferative retinopathy due to type 2 diabetes mellitus,SNOMED
43531651,701000119103,Mixed hyperlipidemia due to type 2 diabetes mellitus,SNOMED
45770881,138921000119104,Moderate nonproliferative retinopathy due to type 2 diabetes mellitus,SNOMED
4222415,420436000,Mononeuropathy due to type 2 diabetes mellitus,SNOMED
45769828,71441000119104,Nephrotic syndrome due to type 2 diabetes mellitus,SNOMED
760989,128201000119100,Neurogenic erectile dysfunction due to diabetes mellitus type 2,SNOMED
376065,421326000,Disorder of nervous system due to type 2 diabetes mellitus,SNOMED
761063,140421000119108,Neuropathic ankle ulcer due to diabetes mellitus type 2,SNOMED
45757450,140531000119105,Neuropathic ulcer of foot due to type 2 diabetes mellitus,SNOMED
45770883,140381000119104,Neuropathic ulcer of toe due to type 2 diabetes mellitus,SNOMED
45757255,108781000119105,Neuropathic ulcer of midfoot AND/OR heel due to type 2 diabetes mellitus,SNOMED
37016354,368581000119106,Neuropathy due to type 2 diabetes mellitus,SNOMED
43530656,1551000119108,Nonproliferative retinopathy due to type 2 diabetes mellitus,SNOMED
45769836,72061000119104,Osteomyelitis due to type 2 diabetes mellitus,SNOMED
443729,422166005,Peripheral circulatory disorder due to type 2 diabetes mellitus,SNOMED
43530689,1511000119107,Peripheral neuropathy due to type 2 diabetes mellitus,SNOMED
45757278,110181000119105,Peripheral sensory neuropathy due to type 2 diabetes mellitus,SNOMED
4221487,420715001,Persistent microalbuminuria due to type 2 diabetes mellitus,SNOMED
4223739,421986006,Persistent proteinuria due to type 2 diabetes mellitus,SNOMED
37017432,713706002,Polyneuropathy due to type 2 diabetes mellitus,SNOMED
4063043,199230006,Pre-existing type 2 diabetes mellitus,SNOMED
43531010,609567009,Pre-existing type 2 diabetes mellitus in pregnancy,SNOMED
4129519,237627000,Pregnancy and type 2 diabetes mellitus,SNOMED
43530685,1501000119109,Proliferative retinopathy due to type 2 diabetes mellitus,SNOMED
45770831,97341000119105,Proliferative retinopathy with retinal edema due to type 2 diabetes mellitus,SNOMED
45757499,157141000119108,Proteinuria due to type 2 diabetes mellitus,SNOMED
443731,420279001,Renal disorder due to type 2 diabetes mellitus,SNOMED
45770928,28331000119107,Retinal edema due to type 2 diabetes mellitus,SNOMED
45757075,104961000119108,Ischemia of retina due to type 2 diabetes mellitus,SNOMED
4226121,422034002,Retinopathy due to type 2 diabetes mellitus,SNOMED
45769872,82551000119103,Rubeosis iridis due to type 2 diabetes mellitus,SNOMED
45769835,72051000119101,Severe malnutrition due to type 2 diabetes mellitus,SNOMED
761053,138941000119105,Severe nonproliferative retinopathy due to diabetes mellitus type 2,SNOMED
36712670,102621000119101,Skin ulcer due to type 2 diabetes mellitus,SNOMED
46274058,10656271000119102,Skin ulcer of toe due to diabetes mellitus type 2,SNOMED
4142579,427134009,Small vessel disease due to type 2 diabetes mellitus,SNOMED
45770832,97621000119107,Stasis ulcer due to type 2 diabetes mellitus,SNOMED
45773064,82541000119100,Traction detachment of retina due to type 2 diabetes mellitus,SNOMED
201826,44054006,Type 2 diabetes mellitus,SNOMED
4230254,359642000,Type 2 diabetes mellitus in nonobese,SNOMED
4304377,81531005,Type 2 diabetes mellitus in obese,SNOMED
4321756,9859006,Acanthosis nigricans due to type 2 diabetes mellitus,SNOMED
4196141,314903002,Arthropathy due to type 2 diabetes mellitus,SNOMED
4099217,190390000,Type 2 diabetes mellitus with gangrene,SNOMED
201530,190331003,Hyperosmolar coma due to type 2 diabetes mellitus,SNOMED
4151282,314772004,Type 2 diabetes mellitus with hypoglycemic coma,SNOMED
4099216,190388001,Multiple complications due to type 2 diabetes mellitus,SNOMED
4198296,314904008,Type 2 diabetes mellitus with neuropathic arthropathy,SNOMED
4200875,314902007,Type 2 diabetes mellitus with peripheral angiopathy,SNOMED
4099651,190389009,Type 2 diabetes mellitus with ulcer,SNOMED
4193704,313436004,Type 2 diabetes mellitus without complication,SNOMED
45766052,703138006,Type II diabetes mellitus in remission,SNOMED
45757277,110171000119107,Ulcer of lower limb due to type 2 diabetes mellitus,SNOMED
45757449,140391000119101,Ulcer of toe due to type 2 diabetes mellitus,SNOMED
